alignment,beat,contributory_cause,device_condition,dooring,dow,first_crash_type,hit_and_run,hour,injuries_fatal,injuries_incapacitating,injuries_no_indication,injuries_non_incapacitating,injuries_reported_not_evident,intersection_related,lane_count,latitude,lighting_condition,longitude,month,most_severe_injury,num_units,posted_speed_limit,road_defect,roadway_surface_cond,street,traffic_control_device,trafficway_type,weather_condition,work_zone,year,i
straight_and_level,523,unable_to_determine,functioning_properly,0,6,rear_end,0,22,0,0,2,0,0,1,4,41.663182101,"darkness,_lighted_road",-87.641565265,2,no_indication_of_injury,2,30,no_defects,dry,S HALSTED ST,traffic_signal,not_divided,clear,0,2016,2721
straight_and_level,1813,improper_lane_usage,no_controls,0,6,parked_motor_vehicle,0,16,0,0,1,0,0,0,4,41.911359938,daylight,-87.649929166,2,no_indication_of_injury,2,30,unknown,dry,N CLYBOURN AVE,no_controls,not_divided,clear,0,2016,16168
straight_and_level,623,following_too_closely,no_controls,0,1,rear_end,0,8,0,0,2,0,0,0,1,41.751020471,daylight,-87.615102246,2,no_indication_of_injury,2,5,no_defects,dry,S DR MARTIN LUTHER KING JR DR,no_controls,parking_lot,clear,0,2016,2485
straight_and_level,1512,unable_to_determine,functioning_properly,0,3,rear_end,0,19,0,0,2,0,0,1,4,41.886641782,"darkness,_lighted_road",-87.77471981,2,no_indication_of_injury,2,30,unknown,unknown,N AUSTIN BLVD,traffic_signal,not_divided,clear,0,2016,19886
straight_and_level,331,unable_to_determine,functioning_properly,0,4,sideswipe_same_direction,0,8,0,0,2,0,0,0,4,41.791850333,daylight,-87.581843386,2,no_indication_of_injury,2,30,no_defects,wet,E MUSEUM DR,stop_sign/flasher,not_divided,clear,0,2016,16520
straight_and_level,2432,improper_overtaking/passing,no_controls,0,4,sideswipe_same_direction,0,16,0,0,2,0,0,0,2,42.000443496,daylight,-87.660859351,2,no_indication_of_injury,2,30,no_defects,dry,N SHERIDAN RD,no_controls,not_divided,clear,0,2016,8256
straight_and_level,122,unable_to_determine,functioning_properly,0,1,turning,0,11,0,0,2,0,0,0,2,41.87605904,daylight,-87.633820164,2,no_indication_of_injury,2,30,no_defects,dry,S WELLS ST,traffic_signal,not_divided,clear,0,2016,2375
straight_and_level,1731,following_too_closely,no_controls,0,3,rear_end,0,8,0,0,2,0,0,0,2,41.949989579,daylight,-87.741947527,2,no_indication_of_injury,2,35,no_defects,dry,N MILWAUKEE AVE,no_controls,not_divided,clear,0,2016,4093
straight_and_level,1124,improper_overtaking/passing,functioning_properly,0,2,sideswipe_same_direction,1,7,0,0,2,0,0,0,2,41.880944434,dawn,-87.69841035,2,no_indication_of_injury,2,30,no_defects,dry,W MADISON ST,stop_sign/flasher,not_divided,clear,0,2016,6682
straight_and_level,1012,unable_to_determine,no_controls,0,6,parked_motor_vehicle,1,7,0,0,1,0,0,0,1,41.857208551,unknown,-87.727496437,2,no_indication_of_injury,2,20,no_defects,unknown,S KARLOV AVE,no_controls,one-way,unknown,0,2016,6095
straight_and_level,726,improper_turning/no_signal,functioning_properly,0,2,turning,0,17,0,0,2,0,0,0,4,41.779226921,dusk,-87.674052731,2,no_indication_of_injury,2,30,no_defects,dry,S DAMEN AVE,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2016,15043
straight_and_level,1831,disregarding_traffic_signals,functioning_properly,0,3,angle,0,22,0,0,2,5,0,1,3,41.892280213,"darkness,_lighted_road",-87.633936462,2,nonincapacitating_injury,4,30,no_defects,wet,N WELLS ST,traffic_signal,one-way,snow,0,2016,2235
straight_and_level,922,driving_skills/knowledge/experience,no_controls,0,2,angle,0,12,0,0,2,0,0,0,0,41.808469737,daylight,-87.684573399,2,no_indication_of_injury,2,10,unknown,wet,S WESTERN AVE,no_controls,parking_lot,rain,0,2016,15267
straight_and_level,1522,following_too_closely,no_controls,0,6,rear_end,0,19,0,0,2,0,0,0,4,41.876611038,"darkness,_lighted_road",-87.755074504,2,no_indication_of_injury,2,30,unknown,dry,S LARAMIE AVE,no_controls,not_divided,clear,0,2016,10003
straight_and_level,2412,unable_to_determine,no_controls,0,4,parked_motor_vehicle,1,21,0,0,1,0,0,0,1,41.999702283,unknown,-87.687101829,2,no_indication_of_injury,2,30,no_defects,dry,W ARTHUR AVE,no_controls,one-way,clear,0,2016,35
straight_and_level,1221,improper_turning/no_signal,no_controls,0,2,turning,1,21,0,0,2,0,0,1,5,41.892036903,"darkness,_lighted_road",-87.701856842,2,no_indication_of_injury,2,30,no_defects,dry,N SACRAMENTO BLVD,no_controls,divided_-_w/median_(not_raised),clear,0,2016,16250
straight_and_level,1513,unable_to_determine,functioning_properly,0,6,rear_end,0,18,0,0,3,0,0,0,2,41.875418265,"darkness,_lighted_road",-87.774344374,2,no_indication_of_injury,3,30,no_defects,dry,S AUSTIN BLVD,traffic_signal,not_divided,clear,0,2016,18820
straight_and_level,114,not_applicable,functioning_properly,0,1,sideswipe_same_direction,0,17,0,0,2,0,0,0,7,41.880527822,daylight,-87.624209466,2,no_indication_of_injury,2,35,no_defects,dry,S MICHIGAN AVE,traffic_signal,divided_-_w/median_barrier,clear,0,2016,11052
straight_and_level,1611,unable_to_determine,unknown,0,2,parked_motor_vehicle,1,3,0,0,1,0,0,0,2,41.993599564,unknown,-87.78765265,2,no_indication_of_injury,2,30,unknown,unknown,W RAVEN ST,unknown,not_divided,unknown,0,2016,1398
straight_and_level,1834,disregarding_other_traffic_signs,functioning_properly,0,2,angle,0,6,0,0,4,0,0,1,3,41.892418689,daylight,-87.625325443,2,no_indication_of_injury,2,0,no_defects,wet,E OHIO ST,traffic_signal,one-way,clear,0,2016,21113
straight_and_level,112,following_too_closely,functioning_properly,0,5,rear_end,1,16,0,0,2,0,0,1,3,41.880784005,dusk,-87.629222363,2,no_indication_of_injury,2,25,worn_surface,dry,S DEARBORN ST,traffic_signal,one-way,clear,0,2016,7916
straight_and_level,233,unable_to_determine,functioning_properly,0,5,rear_end,0,8,0,0,2,1,0,0,4,41.787666416,daylight,-87.606226159,2,nonincapacitating_injury,3,30,no_defects,dry,S COTTAGE GROVE AVE,traffic_signal,not_divided,clear,0,2016,24111
straight_and_level,111,unable_to_determine,no_controls,0,4,sideswipe_same_direction,1,22,0,0,3,0,0,0,4,41.887073992,"darkness,_lighted_road",-87.626179673,2,no_indication_of_injury,2,30,no_defects,dry,E WACKER DR,no_controls,not_divided,clear,0,2016,2532
straight_and_level,1432,"operating_vehicle_in_erratic,_reckless,_careless,_negligent_or_aggressive_manner",no_controls,0,6,turning,0,13,0,0,2,0,0,0,2,41.922401563,daylight,-87.673853858,2,no_indication_of_injury,2,30,no_defects,dry,N ELSTON AVE,no_controls,not_divided,clear,0,2016,21115
straight_and_level,1522,unable_to_determine,no_controls,0,5,parked_motor_vehicle,1,18,0,0,1,0,0,0,1,41.879389763,unknown,-87.762683196,2,no_indication_of_injury,2,0,no_defects,unknown,W MONROE ST,no_controls,one-way,unknown,0,2016,10075
straight_and_level,1934,road_engineering/surface/marking_defects,functioning_properly,0,0,fixed_object,0,15,0,0,2,0,0,0,8,41.932987177,"darkness,_lighted_road",-87.639467252,2,no_indication_of_injury,1,45,"rut,_holes",snow_or_slush,N SHERIDAN RD,lane_use_marking,divided_-_w/median_barrier,snow,0,2016,21958
straight_and_level,2432,unable_to_determine,no_controls,0,1,parked_motor_vehicle,0,12,0,0,1,0,0,0,2,42.001120349,"darkness,_lighted_road",-87.674955687,2,no_indication_of_injury,2,30,unknown,wet,N RAVENSWOOD AVE,no_controls,not_divided,snow,0,2016,3231
straight_and_level,234,unable_to_determine,functioning_properly,0,2,rear_end,0,11,0,0,2,0,0,0,2,41.80246407,daylight,-87.583678598,2,no_indication_of_injury,2,30,no_defects,dry,E HYDE PARK BLVD,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,11987
straight_and_level,1013,unable_to_determine,no_controls,0,2,angle,0,9,0,0,3,0,0,0,2,41.846872636,daylight,-87.725482115,2,no_indication_of_injury,2,30,no_defects,dry,W 24TH PL,no_controls,not_divided,clear,0,2016,12046
straight_and_level,813,improper_lane_usage,no_controls,0,1,turning,0,23,0,0,2,0,0,0,4,41.778567203,"darkness,_lighted_road",-87.739909475,2,no_indication_of_injury,2,35,no_defects,dry,W 63RD ST,no_controls,not_divided,clear,0,2016,20524
straight_and_level,1231,unable_to_determine,no_controls,0,3,parked_motor_vehicle,1,10,0,0,1,0,0,0,2,41.869310907,daylight,-87.670598682,2,no_indication_of_injury,2,35,no_defects,dry,W TAYLOR ST,no_controls,divided_-_w/median_(not_raised),clear,0,2016,20066
straight_and_level,1834,improper_lane_usage,functioning_properly,0,4,sideswipe_same_direction,0,13,0,0,2,0,0,0,3,41.889162791,daylight,-87.624151297,2,no_indication_of_injury,2,30,no_defects,dry,N MICHIGAN AVE,traffic_signal,other,clear,0,2016,5358
straight_and_level,132,improper_lane_usage,no_controls,0,2,rear_end,0,9,0,0,1,2,0,0,10,41.866057903,daylight,-87.619067321,2,nonincapacitating_injury,2,35,no_defects,dry,S LAKE SHORE DR E,no_controls,divided_-_w/median_barrier,clear,0,2016,22964
straight_and_level,1832,unable_to_determine,no_controls,0,3,sideswipe_same_direction,0,11,0,0,3,0,0,0,2,41.899010546,daylight,-87.629673819,2,no_indication_of_injury,2,30,no_defects,dry,W DELAWARE PL,no_controls,not_divided,clear,0,2016,6393
straight_and_level,2432,improper_lane_usage,no_controls,0,5,parked_motor_vehicle,1,17,0,0,1,0,0,0,2,42.005413931,unknown,-87.662050072,2,no_indication_of_injury,2,25,no_defects,dry,W PRATT BLVD,no_controls,not_divided,clear,0,2016,23661
straight_and_level,321,weather,no_controls,0,2,sideswipe_same_direction,0,11,0,0,3,0,0,0,2,41.770382212,daylight,-87.605852074,2,no_indication_of_injury,2,30,no_defects,wet,S COTTAGE GROVE AVE,no_controls,not_divided,rain,0,2016,7600
straight_and_level,1211,improper_lane_usage,no_controls,0,1,parked_motor_vehicle,1,9,0,0,1,0,0,0,2,41.89585921,daylight,-87.70079612,2,no_indication_of_injury,2,30,no_defects,dry,W GRAND AVE,no_controls,not_divided,clear,0,2016,854
straight_and_level,1511,not_applicable,no_controls,0,3,parked_motor_vehicle,1,1,0,0,1,0,0,0,1,41.900564271,"darkness,_lighted_road",-87.766663252,2,no_indication_of_injury,2,30,no_defects,dry,N PARKSIDE AVE,no_controls,one-way,clear,0,2016,7492
straight_and_level,1831,unable_to_determine,functioning_properly,0,2,sideswipe_same_direction,0,17,0,0,2,0,0,0,3,41.888087353,daylight,-87.630888075,3,no_indication_of_injury,2,30,no_defects,dry,N CLARK ST,traffic_signal,one-way,clear,0,2016,18107
straight_and_level,1912,failing_to_yield_right-of-way,functioning_properly,0,3,rear_end,0,18,0,0,2,0,0,1,2,41.961680924,daylight,-87.670761627,3,no_indication_of_injury,2,30,no_defects,dry,W MONTROSE AVE,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2016,18842
straight_and_level,234,improper_lane_usage,no_controls,0,3,sideswipe_same_direction,0,10,0,0,6,0,0,0,6,41.801071954,daylight,-87.581740316,3,no_indication_of_injury,2,35,no_defects,dry,S LAKE SHORE DR SB,no_controls,divided_-_w/median_barrier,clear,0,2016,12528
straight_and_level,2512,failing_to_yield_right-of-way,functioning_properly,0,2,turning,0,10,0,0,2,0,0,1,1,41.923689214,daylight,-87.797739033,3,no_indication_of_injury,2,30,no_defects,dry,W GRAND AVE,stop_sign/flasher,not_divided,clear,0,2016,21224
straight_and_level,1011,exceeding_safe_speed_for_conditions,no_controls,0,0,parked_motor_vehicle,1,15,0,0,2,0,0,0,1,41.864115021,daylight,-87.733616052,3,no_indication_of_injury,2,30,"rut,_holes",wet,W 13TH ST,no_controls,one-way,rain,0,2016,23137
straight_and_level,1433,unable_to_determine,no_controls,0,4,sideswipe_same_direction,0,16,0,0,3,0,0,0,2,41.907139269,daylight,-87.664929127,3,no_indication_of_injury,2,30,no_defects,dry,W BLACKHAWK ST,no_controls,divided_-_w/median_(not_raised),clear,0,2016,15240
straight_and_level,834,following_too_closely,functioning_properly,0,5,rear_end,0,13,0,0,2,0,0,0,7,41.734970547,daylight,-87.721374085,3,no_indication_of_injury,2,30,no_defects,dry,W 87TH ST,traffic_signal,center_turn_lane,clear,0,2016,13538
straight_and_level,911,unable_to_determine,no_controls,0,2,sideswipe_same_direction,0,11,0,0,2,0,0,0,4,41.833577102,daylight,-87.695068152,3,no_indication_of_injury,2,30,no_defects,dry,S CALIFORNIA AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2016,11489
straight_and_level,1533,unable_to_determine,no_controls,0,0,parked_motor_vehicle,1,20,0,0,1,0,0,0,1,41.875927034,"darkness,_lighted_road",-87.750065324,3,no_indication_of_injury,2,30,no_defects,wet,W GLADYS AVE,no_controls,one-way,rain,0,2016,24280
straight_and_level,1224,failing_to_yield_right-of-way,functioning_properly,0,6,turning,0,12,0,0,2,0,0,1,0,41.881596057,daylight,-87.664506575,3,no_indication_of_injury,2,30,no_defects,dry,W MADISON ST,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2016,4537
straight_and_level,1121,unable_to_determine,no_controls,0,2,parked_motor_vehicle,1,21,0,0,1,0,0,0,1,41.89219342,darkness,-87.709042667,3,no_indication_of_injury,2,25,no_defects,dry,N SPAULDING AVE,no_controls,one-way,clear,0,2016,13765
straight_and_level,113,improper_lane_usage,functioning_properly,0,2,turning,0,9,0,0,2,0,0,0,4,41.876900069,daylight,-87.624376616,3,no_indication_of_injury,2,25,no_defects,dry,E VAN BUREN ST,traffic_signal,not_divided,cloudy/overcast,0,2016,11673
straight_and_level,1414,unable_to_determine,functioning_properly,0,6,turning,0,13,0,0,2,0,0,1,5,41.924871243,daylight,-87.702436659,3,no_indication_of_injury,2,30,no_defects,dry,W FULLERTON AVE,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,6676
straight_and_level,1124,improper_lane_usage,no_controls,0,3,sideswipe_same_direction,0,17,0,0,2,0,0,0,4,41.878297902,daylight,-87.696361931,3,no_indication_of_injury,2,30,no_defects,dry,S CALIFORNIA AVE,no_controls,not_divided,clear,0,2016,7041
straight_and_level,432,failing_to_yield_right-of-way,no_controls,0,0,sideswipe_same_direction,0,14,0,0,2,0,0,0,2,41.711605012,daylight,-87.535133177,3,no_indication_of_injury,2,30,no_defects,dry,S EWING AVE,no_controls,not_divided,clear,0,2016,1572
straight_and_level,322,disregarding_stop_sign,no_controls,0,6,turning,1,17,0,0,2,0,0,1,2,41.770578691,dusk,-87.615535407,3,no_indication_of_injury,2,25,no_defects,dry,S DR MARTIN LUTHER KING JR DR,stop_sign/flasher,not_divided,clear,0,2016,10649
straight_and_level,913,failing_to_yield_right-of-way,no_controls,0,3,sideswipe_same_direction,0,17,0,0,2,0,0,0,2,41.838868241,daylight,-87.646444485,3,no_indication_of_injury,2,10,no_defects,dry,S HALSTED ST,no_controls,other,clear,0,2016,5071
straight_and_level,123,not_applicable,functioning_properly,0,6,turning,0,16,0,0,2,0,0,1,0,41.86748292,daylight,-87.630492795,3,no_indication_of_injury,2,35,no_defects,dry,W ROOSEVELT RD,traffic_signal,divided_-_w/median_barrier,clear,0,2016,22
straight_and_level,2211,following_too_closely,no_controls,0,2,rear_end,0,14,0,0,3,0,0,0,2,41.707256651,daylight,-87.681794858,3,no_indication_of_injury,2,30,no_defects,dry,S WESTERN AVE,no_controls,not_divided,clear,0,2016,19415
straight_and_level,323,improper_overtaking/passing,no_controls,0,6,turning,1,1,0,0,5,0,0,0,2,41.758635308,darkness,-87.608657474,3,no_indication_of_injury,2,35,no_defects,dry,E 75TH ST,no_controls,not_divided,clear,0,2016,20244
straight_and_level,726,driving_skills/knowledge/experience,functioning_properly,0,3,rear_end,0,7,0,0,2,0,0,0,2,41.779226921,daylight,-87.674052731,3,no_indication_of_injury,2,35,unknown,dry,S DAMEN AVE,traffic_signal,not_divided,clear,0,2016,17088
straight_and_level,1123,not_applicable,functioning_properly,0,3,sideswipe_same_direction,1,16,0,2,1,4,0,1,4,41.877385456,daylight,-87.711018479,3,incapacitating_injury,3,30,no_defects,dry,W JACKSON BLVD,traffic_signal,not_divided,clear,0,2016,19406
straight_and_level,1621,following_too_closely,functioning_properly,0,4,rear_end,0,15,0,0,2,0,0,0,2,41.974939799,daylight,-87.751014129,3,no_indication_of_injury,2,30,no_defects,dry,N ELSTON AVE,traffic_signal,not_divided,clear,0,2016,14701
straight_and_level,121,unable_to_determine,no_controls,0,5,sideswipe_same_direction,0,8,0,0,2,0,0,0,3,41.878676517,daylight,-87.639725205,3,no_indication_of_injury,2,30,no_defects,dry,S CANAL ST,no_controls,one-way,clear,0,2016,5067
straight_and_level,1722,unable_to_determine,functioning_properly,0,2,turning,0,15,0,0,2,0,0,0,4,41.960621894,daylight,-87.747378129,3,no_indication_of_injury,2,30,no_defects,snow_or_slush,N CICERO AVE,traffic_signal,divided_-_w/median_(not_raised),snow,0,2016,7446
straight_and_level,213,improper_overtaking/passing,no_controls,0,0,rear_end,1,4,0,0,4,0,0,0,2,41.823685346,darkness,-87.621746601,3,no_indication_of_injury,2,30,no_defects,dry,S INDIANA AVE,no_controls,not_divided,clear,0,2016,12670
straight_and_level,2532,failing_to_yield_right-of-way,no_controls,0,5,turning,0,7,0,0,5,0,0,0,2,41.913219018,daylight,-87.759527993,3,no_indication_of_injury,2,20,no_defects,dry,W BLOOMINGDALE AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2016,7714
straight_and_level,2433,unable_to_determine,no_controls,0,3,parked_motor_vehicle,1,15,0,0,1,0,0,0,2,41.99456814,daylight,-87.668522704,3,no_indication_of_injury,2,15,no_defects,dry,W GRANVILLE AVE,no_controls,not_divided,clear,0,2016,6921
straight_and_level,1831,unable_to_determine,functioning_properly,0,1,parked_motor_vehicle,0,10,0,0,3,0,0,0,2,41.89543856,daylight,-87.637553345,3,no_indication_of_injury,2,0,no_defects,dry,W SUPERIOR ST,traffic_signal,divided_-_w/median_(not_raised),other,0,2016,3959
straight_and_level,1034,unable_to_determine,unknown,0,5,parked_motor_vehicle,0,10,0,0,1,0,0,0,2,41.850315692,daylight,-87.675935971,3,no_indication_of_injury,2,20,no_defects,dry,S DAMEN AVE,unknown,divided_-_w/median_(not_raised),clear,0,2016,15761
straight_and_level,911,improper_lane_usage,unknown,0,5,sideswipe_same_direction,0,12,0,0,2,0,0,0,4,41.823853845,daylight,-87.684424372,3,no_indication_of_injury,2,35,unknown,dry,S WESTERN BLVD,unknown,not_divided,clear,0,2016,16212
straight_and_level,122,unable_to_determine,no_controls,0,1,sideswipe_same_direction,0,6,0,0,2,0,0,0,4,41.877790162,dawn,-87.636487589,3,no_indication_of_injury,2,30,no_defects,dry,S LOWER WACKER DR,no_controls,divided_-_w/median_barrier,clear,0,2016,20689
straight_and_level,922,unable_to_determine,no_controls,0,5,parked_motor_vehicle,1,11,0,0,2,0,0,0,1,41.808482866,daylight,-87.688532776,3,no_indication_of_injury,2,0,no_defects,dry,W 47TH ST,no_controls,parking_lot,clear,0,2016,19453
straight_and_level,1034,improper_overtaking/passing,no_controls,0,2,sideswipe_same_direction,1,7,0,0,2,0,0,0,2,41.846723953,daylight,-87.68074508,3,no_indication_of_injury,2,30,no_defects,dry,S LEAVITT ST,no_controls,not_divided,clear,0,2016,5670
straight_and_level,131,improper_turning/no_signal,unknown,0,4,turning,0,8,0,0,3,0,0,1,4,41.847441087,daylight,-87.62675114,3,no_indication_of_injury,2,35,unknown,wet,S STATE ST,unknown,unknown,rain,0,2016,4362
straight_and_level,2212,unable_to_determine,no_controls,0,4,parked_motor_vehicle,0,8,0,0,1,0,0,0,2,41.696068232,daylight,-87.66481738,3,no_indication_of_injury,2,30,no_defects,dry,S PROSPECT AVE,no_controls,not_divided,clear,0,2016,11167
straight_and_level,321,following_too_closely,functioning_properly,0,6,rear_end,0,15,0,0,2,0,0,0,3,41.765978899,daylight,-87.605463869,3,no_indication_of_injury,2,15,no_defects,dry,E 71ST ST,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,797
straight_and_level,624,not_applicable,unknown,0,1,rear_end,1,17,0,0,2,0,0,1,2,41.756663578,unknown,-87.605487366,3,no_indication_of_injury,2,30,unknown,unknown,S COTTAGE GROVE AVE,unknown,not_divided,unknown,0,2016,6754
straight_and_level,212,unable_to_determine,no_controls,0,3,parked_motor_vehicle,1,10,0,0,1,0,0,0,0,41.83044744,daylight,-87.621896286,3,no_indication_of_injury,2,5,no_defects,dry,S INDIANA AVE,no_controls,parking_lot,clear,0,2016,15256
straight_and_level,313,disregarding_stop_sign,functioning_properly,0,1,angle,1,0,0,0,2,0,0,0,4,41.780377369,"darkness,_lighted_road",-87.614020658,3,no_indication_of_injury,2,40,no_defects,wet,E 63RD ST,stop_sign/flasher,not_divided,rain,0,2016,22494
straight_and_level,1032,improper_lane_usage,functioning_properly,0,0,parked_motor_vehicle,1,23,0,0,1,0,0,0,2,41.842529574,darkness,-87.708784633,3,no_indication_of_injury,2,30,no_defects,wet,W 27TH ST,stop_sign/flasher,one-way,rain,0,2016,89
